0.78, 1.41422, -1.74416e-06, 1.41422, 1.61394e-06, 13.8734, 3.46837
0.79, 1.41422, -1.71061e-06, 1.41422, 1.64749e-06, 13.8734, 3.46837
0.802, 1.41422, -1.67021e-06, 1.41422, 1.68789e-06, 13.8734, 3.46837
0.812, 1.41422, -1.63645e-06, 1.41422, 1.72165e-06, 13.8734, 3.46837
0.822, 1.41422, -1.60261e-06, 1.41422, 1.7555e-06, 13.8734, 3.46837
0.832, 1.41422, -1.56867e-06, 1.41422, 1.78943e-06, 13.8734, 3.46837
0.842, 1.41422, -1.53466e-06, 1.41422, 1.82344e-06, 13.8734, 3.46837
0.852, 1.41422, -1.50057e-06, 1.41422, 1.85753e-06, 13.8734, 3.46837
0.862, 1.41422, -1.4664e-06, 1.41422, 1.8917e-06, 13.8734, 3.46837
0.874, 1.41422, -1.42531e-06, 1.41422, 1.93279e-06, 13.8734, 3.46837
0.882, 1.41422, -1.39786e-06, 1.41422, 1.96024e-06, 13.8734, 3.46837
0.894, 1.41422, -1.3566e-06, 1.41422, 2.0015e-06, 13.8734, 3.46837
0.904, 1.41422, -1.32216e-06, 1.41422, 2.03595e-06, 13.8734, 3.46837
0.914, 1.41422, -1.28765e-06, 1.41422, 2.07046e-06, 13.8734, 3.46837
0.924, 1.41422, -1.25308e-06, 1.41422, 2.10503e-06, 13.8734, 3.46837
0.936, 1.41422, -1.21152e-06, 1.41422, 2.14658e-06, 13.8734, 3.46837
0.946, 1.41422, -1.17683e-06, 1.41422, 2.18127e-06, 13.8734, 3.46837
0.956, 1.41422, -1.14209e-06, 1.41422, 2.21602e-06, 13.8734, 3.46837
0.966, 1.41422, -1.1073e-06, 1.41422, 2.25081e-06, 13.8735, 3.46837
0.976, 1.41422, -1.07246e-06, 1.41422, 2.28565e-06, 13.8735, 3.46837
0.986, 1.41422, -1.03757e-06, 1.41422, 2.32053e-06, 13.8735, 3.46837
0.996, 1.41422, -1.00264e-06, 1.41422, 2.35546e-06, 13.8735, 3.46837
1.006, 1.41422, -9.67672e-07, 1.41422, 2.39043e-06, 13.8735, 3.46837
1.018, 1.41422, -9.25652e-07, 1.41422, 2.43245e-06, 13.8735, 3.46837
1.026, 1.41422, -8.97608e-07, 1.41422, 2.4605e-06, 13.8735, 3.46837
1.038, 1.41422, -8.55496e-07, 1.41422, 2.50261e-06, 13.8735, 3.46837
1.048, 1.41422, -8.20363e-07, 1.41422, 2.53774e-06, 13.8735, 3.46837
1.058, 1.41422, -7.85195e-07, 1.41422, 2.57291e-06, 13.8735, 3.46837
1.068, 1.41422, -7.49994e-07, 1.41422, 2.60811e-06, 13.8735, 3.46837
1.078, 1.41422, -7.14761e-07, 1.41422, 2.64335e-06, 13.8735, 3.46837
1.09, 1.41422, -6.72441e-07, 1.41422, 2.68567e-06, 13.8735, 3.46837
1.1, 1.41422, -6.37141e-07, 1.41422, 2.72097e-06, 13.8735, 3.46837
1.108, 1.41422, -6.08881e-07, 1.41422, 2.74923e-06, 13.8735, 3.46837
1.12, 1.41422, -5.66459e-07, 1.41422, 2.79165e-06, 13.8735, 3.46837
1.13, 1.41422, -5.31078e-07, 1.41422, 2.82703e-06, 13.8735, 3.46837
1.14, 1.41422, -4.95672e-07, 1.41422, 2.86244e-06, 13.8735, 3.46837
1.15, 1.41422, -4.60242e-07, 1.41422, 2.89787e-06, 13.8735, 3.46837
1.16, 1.41422, -4.24789e-07, 1.41422, 2.93332e-06, 13.8735, 3.46837
1.17, 1.41422, -3.89313e-07, 1.41422, 2.9688e-06, 13.8735, 3.46837
1.18, 1.41422, -3.53816e-07, 1.41422, 3.00429e-06, 13.8735, 3.46838
1.192, 1.41422, -3.11192e-07, 1.41422, 3.04692e-06, 13.8735, 3.46838
1.202, 1.41422, -2.75651e-07, 1.41422, 3.08246e-06, 13.8735, 3.46838
1.212, 1.41422, -2.40091e-07, 1.41422, 3.11802e-06, 13.8735, 3.46838
1.222, 1.41422, -2.04512e-07, 1.41422, 3.1536e-06, 13.8735, 3.46838
1.232, 1.41422, -1.68916e-07, 1.41422, 3.1892e-06, 13.8735, 3.46838
1.242, 1.41422, -1.33303e-07, 1.41422, 3.22481e-06, 13.8735, 3.46838
1.252, 1.41422, -9.76735e-08, 1.41422, 3.26044e-06, 13.8735, 3.46838
1.262, 1.41422, -6.20288e-08, 1.41422, 3.29608e-06, 13.8735, 3.46838
1.274, 1.41422, -1.92354e-08, 1.41422, 3.33888e-06, 13.8735, 3.46838
1.284, 1.41422, 1.64416e-08, 1.41422, 3.37455e-06, 13.8735, 3.46838
1.294, 1.41422, 5.21322e-08, 1.41422, 3.41025e-06, 13.8735, 3.46838
1.304, 1.41422, 8.78361e-08, 1.41422, 3.44595e-06, 13.8735, 3.46838
1.314, 1.41422, 1.23553e-07, 1.41422, 3.48167e-06, 13.8735, 3.46838
1.324, 1.41422, 1.59281e-07, 1.41422, 3.5174e-06, 13.8735, 3.46838
1.334, 1.41422, 1.95022e-07, 1.41422, 3.55314e-06, 13.8735, 3.46838
1.344, 1.41422, 2.30774e-07, 1.41422, 3.58889e-06, 13.8735, 3.46838
1.356, 1.41422, 2.7369e-07, 1.41422, 3.6318e-06, 13.8735, 3.46838
1.366, 1.41422, 3.09465e-07, 1.41422, 3.66758e-06, 13.8735, 3.46838
1.376, 1.41422, 3.4525e-07, 1.41422, 3.70337e-06, 13.8735, 3.46838
1.386, 1.41422, 3.81045e-07, 1.41422, 3.73916e-06, 13.8735, 3.46838
1.398, 1.41422, 4.24011e-07, 1.41422, 3.78213e-06, 13.8735, 3.46838
1.406, 1.41422, 4.52661e-07, 1.41422, 3.81078e-06, 13.8735, 3.46838
1.418, 1.41422, 4.95648e-07, 1.41422, 3.85376e-06, 13.8735, 3.46838
1.428, 1.41422, 5.31479e-07, 1.41422, 3.8896e-06, 13.8735, 3.46838
1.438, 1.41422, 5.67318e-07, 1.41422, 3.92543e-06, 13.8735, 3.46838
1.448, 1.41422, 6.03164e-07, 1.41422, 3.96128e-06, 13.8735, 3.46838
1.458, 1.41422, 6.39017e-07, 1.41422, 3.99713e-06, 13.8735, 3.46838
1.468, 1.41422, 6.74878e-07, 1.41422, 4.033e-06, 13.8735, 3.46838
1.48, 1.41422, 7.17919e-07, 1.41422, 4.07604e-06, 13.8735, 3.46838
1.488, 1.41422, 7.46618e-07, 1.41422, 4.10474e-06, 13.8735, 3.46838
1.498, 1.41422, 7.82498e-07, 1.41422, 4.14062e-06, 13.8735, 3.46838
1.51, 1.41422, 8.25562e-07, 1.41422, 4.18368e-06, 13.8735, 3.46838
1.52, 1.41422, 8.61454e-07, 1.41422, 4.21957e-06, 13.8735, 3.46838
1.53, 1.41422, 8.97352e-07, 1.41422, 4.25547e-06, 13.8735, 3.46838
1.54, 1.41422, 9.33255e-07, 1.41422, 4.29137e-06, 13.8735, 3.46838
1.55, 1.41422, 9.69163e-07, 1.41422, 4.32728e-06, 13.8735, 3.46838
1.562, 1.41422, 1.01226e-06, 1.41422, 4.37038e-06, 13.8735, 3.46838
1.57, 1.41422, 1.04099e-06, 1.41422, 4.39911e-06, 13.8735, 3.46838
1.582, 1.41422, 1.0841e-06, 1.41422, 4.44222e-06, 13.8735, 3.46838
1.592, 1.41422, 1.12003e-06, 1.41422, 4.47815e-06, 13.8735, 3.46838
1.602, 1.41422, 1.15596e-06, 1.41422, 4.51408e-06, 13.8735, 3.46838
1.612, 1.41422, 1.19189e-06, 1.41422, 4.55002e-06, 13.8735, 3.46838
1.622, 1.41422, 1.22783e-06, 1.41422, 4.58596e-06, 13.8735, 3.46838
1.632, 1.41422, 1.26378e-06, 1.41422, 4.6219e-06, 13.8735, 3.46838
1.642, 1.41422, 1.29972e-06, 1.41422, 4.65784e-06, 13.8735, 3.46838
1.654, 1.41422, 1.34286e-06, 1.41422, 4.70099e-06, 13.8735, 3.46838
1.664, 1.41422, 1.37882e-06, 1.41422, 4.73694e-06, 13.8735, 3.46838
1.674, 1.41422, 1.41477e-06, 1.41422, 4.7729e-06, 13.8735, 3.46838
1.684, 1.41422, 1.45073e-06, 1.41422, 4.80886e-06, 13.8735, 3.46838
1.694, 1.41422, 1.48669e-06, 1.41422, 4.84482e-06, 13.8735, 3.46838
1.704, 1.41422, 1.52266e-06, 1.41422, 4.88078e-06, 13.8735, 3.46838
1.716, 1.41422, 1.56582e-06, 1.41422, 4.92395e-06, 13.8735, 3.46838
1.724, 1.41422, 1.5946e-06, 1.41422, 4.95272e-06, 13.8735, 3.46838
1.736, 1.41422, 1.63777e-06, 1.41422, 4.99589e-06, 13.8735, 3.46838
1.746, 1.41422, 1.67374e-06, 1.41422, 5.03187e-06, 13.8735, 3.46838
1.756, 1.41422, 1.70972e-06, 1.41422, 5.06784e-06, 13.8735, 3.46838
1.766, 1.41422, 1.7457e-06, 1.41422, 5.10382e-06, 13.8735, 3.46838
1.776, 1.41422, 1.78168e-06, 1.41422, 5.13981e-06, 13.8735, 3.46838
1.788, 1.41422, 1.82486e-06, 1.41422, 5.18299e-06, 13.8735, 3.46838
1.798, 1.41422, 1.86085e-06, 1.41422, 5.21897e-06, 13.8735, 3.46838
1.806, 1.41422, 1.88964e-06, 1.41422, 5.24776e-06, 13.8735, 3.46838
1.818, 1.41422, 1.93283e-06, 1.41422, 5.29095e-06, 13.8735, 3.46838
1.828, 1.41422, 1.96882e-06, 1.41422, 5.32694e-06, 13.8735, 3.46838
1.838, 1.41422, 2.00481e-06, 1.41422, 5.36294e-06, 13.8735, 3.46838
1.848, 1.41422, 2.04081e-06, 1.41422, 5.39893e-06, 13.8735, 3.46838
1.858, 1.41422, 2.0768e-06, 1.41422, 5.43493e-06, 13.8735, 3.46838
1.87, 1.41422, 2.12e-06, 1.41422, 5.47813e-06, 13.8735, 3.46838
1.88, 1.41422, 2.156e-06, 1.41422, 5.51413e-06, 13.8735, 3.46838
1.89, 1.41422, 2.192e-06, 1.41422, 5.55013e-06, 13.8735, 3.46838
1.9, 1.41422, 2.228e-06, 1.41422, 5.58613e-06, 13.8735, 3.46838
1.91, 1.41422, 2.264e-06, 1.41422, 5.62213e-06, 13.8735, 3.46838
1.92, 1.41422, 2.30001e-06, 1.41422, 5.65814e-06, 13.8735, 3.46838
1.932, 1.41422, 2.34322e-06, 1.41422, 5.70135e-06, 13.8735, 3.46838
1.942, 1.41422, 2.37922e-06, 1.41422, 5.73735e-06, 13.8735, 3.46838
1.952, 1.41422, 2.41523e-06, 1.41422, 5.77336e-06, 13.8735, 3.46838
1.962, 1.41422, 2.45124e-06, 1.41422, 5.80937e-06, 13.8735, 3.46838
1.972, 1.41422, 2.48725e-06, 1.41422, 5.84538e-06, 13.8735, 3.46838
1.982, 1.41422, 2.52326e-06, 1.41422, 5.88139e-06, 13.8735, 3.46838
1.992, 1.41422, 2.55927e-06, 1.41422, 5.9174e-06, 13.8735, 3.46838
2.002, 1.41422, 2.59528e-06, 1.41422, 5.95341e-06, 13.8735, 3.46838
2.012, 1.41422, 2.6313e-06, 1.41422, 5.98943e-06, 13.8735, 3.46838
2.024, 1.41422, 2.67451e-06, 1.41422, 6.03265e-06, 13.8735, 3.46838
2.034, 1.41422, 2.71053e-06, 1.41422, 6.06866e-06, 13.8735, 3.46838
2.044, 1.41422, 2.74654e-06, 1.41422, 6.10468e-06, 13.8735, 3.46838
2.054, 1.41422, 2.78256e-06, 1.41422, 6.14069e-06, 13.8735, 3.46838
2.064, 1.41422, 2.81858e-06, 1.41422, 6.17671e-06, 13.8735, 3.46838
2.074, 1.41422, 2.85459e-06, 1.41422, 6.21273e-06, 13.8735, 3.46838
2.086, 1.41422, 2.89782e-06, 1.41422, 6.25595e-06, 13.8735, 3.46838
2.094, 1.41422, 2.92663e-06, 1.41422, 6.28477e-06, 13.8735, 3.46838
2.106, 1.41422, 2.96986e-06, 1.41422, 6.32799e-06, 13.8735, 3.46838
2.116, 1.41422, 3.00588e-06, 1.41422, 6.36401e-06, 13.8736, 3.46838
2.126, 1.41422, 3.0419e-06, 1.41422, 6.40003e-06, 13.8736, 3.46838
2.136, 1.41422, 3.07792e-06, 1.41422, 6.43605e-06, 13.8736, 3.46838
2.146, 1.41422, 3.11394e-06, 1.41422, 6.47207e-06, 13.8736, 3.46838
2.158, 1.41423, 3.15717e-06, 1.41423, 6.5153e-06, 13.8736, 3.46838
2.166, 1.41423, 3.18598e-06, 1.41423, 6.54412e-06, 13.8736, 3.46838
2.176, 1.41423, 3.22201e-06, 1.41423, 6.58014e-06, 13.8736, 3.46838
2.188, 1.41423, 3.26523e-06, 1.41423, 6.62337e-06, 13.8736, 3.46838
2.198, 1.41423, 3.30126e-06, 1.41423, 6.6594e-06, 13.8736, 3.46838
2.208, 1.41423, 3.33728e-06, 1.41423, 6.69542e-06, 13.8736, 3.46838
2.218, 1.41423, 3.37331e-06, 1.41423, 6.73144e-06, 13.8736, 3.46838
2.228, 1.41423, 3.40933e-06, 1.41423, 6.76747e-06, 13.8736, 3.46838
2.238, 1.41423, 3.44536e-06, 1.41423, 6.80349e-06, 13.8736, 3.46838
2.248, 1.41423, 3.48138e-06, 1.41423, 6.83952e-06, 13.8736, 3.46838
2.26, 1.41423, 3.52461e-06, 1.41423, 6.88275e-06, 13.8736, 3.46838
2.27, 1.41423, 3.56064e-06, 1.41423, 6.91878e-06, 13.8736, 3.46838
2.28, 1.41423, 3.59667e-06, 1.41423, 6.95481e-06, 13.8736, 3.46838
2.29, 1.41423, 3.63269e-06, 1.41423, 6.99083e-06, 13.8736, 3.46838
2.3, 1.41423, 3.66872e-06, 1.41423, 7.02686e-06, 13.8736, 3.46838
2.31, 1.41423, 3.70475e-06, 1.41423, 7.06289e-06, 13.8736, 3.46838
2.322, 1.41423, 3.74798e-06, 1.41423, 7.10612e-06, 13.8736, 3.46839
2.332, 1.41423, 3.78401e-06, 1.41423, 7.14215e-06, 13.8736, 3.46839
2.342, 1.41423, 3.82004e-06, 1.41423, 7.17818e-06, 13.8736, 3.46839
2.352, 1.41423, 3.85606e-06, 1.41423, 7.21421e-06, 13.8736, 3.46839
2.362, 1.41423, 3.89209e-06, 1.41423, 7.25023e-06, 13.8736, 3.46839
2.372, 1.41423, 3.92812e-06, 1.41423, 7.28626e-06, 13.8736, 3.46839
2.382, 1.41423, 3.96415e-06, 1.41423, 7.32229e-06, 13.8736, 3.46839
2.394, 1.41423, 4.00739e-06, 1.41423, 7.36553e-06, 13.8736, 3.46839
2.402, 1.41423, 4.03621e-06, 1.41423, 7.39435e-06, 13.8736, 3.46839
2.414, 1.41423, 4.07944e-06, 1.41423, 7.43759e-06, 13.8736, 3.46839
2.424, 1.41423, 4.11547e-06, 1.41423, 7.47362e-06, 13.8736, 3.46839
2.434, 1.41423, 4.1515e-06, 1.41423, 7.50965e-06, 13.8736, 3.46839
2.444, 1.41423, 4.18753e-06, 1.41423, 7.54568e-06, 13.8736, 3.46839
2.456, 1.41423, 4.23077e-06, 1.41423, 7.58891e-06, 13.8736, 3.46839
2.464, 1.41423, 4.25959e-06, 1.41423, 7.61774e-06, 13.8736, 3.46839
2.476, 1.41423, 4.30283e-06, 1.41423, 7.66097e-06, 13.8736, 3.46839
2.486, 1.41423, 4.33886e-06, 1.41423, 7.697e-06, 13.8736, 3.46839
2.496, 1.41423, 4.37489e-06, 1.41423, 7.73304e-06, 13.8736, 3.46839
2.506, 1.41423, 4.41092e-06, 1.41423, 7.76907e-06, 13.8736, 3.46839
2.516, 1.41423, 4.44695e-06, 1.41423, 7.8051e-06, 13.8736, 3.46839
2.526, 1.41423, 4.48298e-06, 1.41423, 7.84113e-06, 13.8736, 3.46839
2.536, 1.41423, 4.51901e-06, 1.41423, 7.87716e-06, 13.8736, 3.46839
2.546, 1.41423, 4.55504e-06, 1.41423, 7.91319e-06, 13.8736, 3.46839
2.556, 1.41423, 4.59108e-06, 1.41423, 7.94922e-06, 13.8736, 3.46839
2.568, 1.41423, 4.63431e-06, 1.41423, 7.99246e-06, 13.8736, 3.46839
2.578, 1.41423, 4.67034e-06, 1.41423, 8.02849e-06, 13.8736, 3.46839
2.588, 1.41423, 4.70638e-06, 1.41423, 8.06452e-06, 13.8736, 3.46839
2.598, 1.41423, 4.74241e-06, 1.41423, 8.10056e-06, 13.8736, 3.46839
2.608, 1.41423, 4.77844e-06, 1.41423, 8.13659e-06, 13.8736, 3.46839
2.618, 1.41423, 4.81447e-06, 1.41423, 8.17262e-06, 13.8736, 3.46839
2.63, 1.41423, 4.85771e-06, 1.41423, 8.21586e-06, 13.8736, 3.46839
2.64, 1.41423, 4.89374e-06, 1.41423, 8.25189e-06, 13.8736, 3.46839
2.65, 1.41423, 4.92977e-06, 1.41423, 8.28792e-06, 13.8736, 3.46839
2.66, 1.41423, 4.9658e-06, 1.41423, 8.32395e-06, 13.8736, 3.46839
2.67, 1.41423, 5.00184e-06, 1.41423, 8.35999e-06, 13.8736, 3.46839
2.68, 1.41423, 5.03787e-06, 1.41423, 8.39602e-06, 13.8736, 3.46839
2.69, 1.41423, 5.0739e-06, 1.41423, 8.43205e-06, 13.8736, 3.46839
2.7, 1.41423, 5.10993e-06, 1.41423, 8.46808e-06, 13.8736, 3.46839
2.712, 1.41423, 5.15317e-06, 1.41423, 8.51132e-06, 13.8736, 3.46839
2.72, 1.41423, 5.182e-06, 1.41423, 8.54015e-06, 13.8736, 3.46839
2.732, 1.41423, 5.22524e-06, 1.41423, 8.58339e-06, 13.8736, 3.46839
2.742, 1.41423, 5.26127e-06, 1.41423, 8.61942e-06, 13.8736, 3.46839
2.752, 1.41423, 5.2973e-06, 1.41423, 8.65545e-06, 13.8736, 3.46839
2.762, 1.41423, 5.33333e-06, 1.41423, 8.69149e-06, 13.8736, 3.46839
2.772, 1.41423, 5.36937e-06, 1.41423, 8.72752e-06, 13.8736, 3.46839
2.782, 1.41423, 5.4054e-06, 1.41423, 8.76355e-06, 13.8736, 3.46839
2.794, 1.41423, 5.44864e-06, 1.41423, 8.80679e-06, 13.8736, 3.46839
2.804, 1.41423, 5.48467e-06, 1.41423, 8.84282e-06, 13.8736, 3.46839
2.814, 1.41423, 5.5207e-06, 1.41423, 8.87886e-06, 13.8736, 3.46839
2.824, 1.41423, 5.55674e-06, 1.41423, 8.91489e-06, 13.8736, 3.46839
2.834, 1.41423, 5.59277e-06, 1.41423, 8.95092e-06, 13.8736, 3.46839
2.844, 1.41423, 5.6288e-06, 1.41423, 8.98696e-06, 13.8736, 3.46839
2.854, 1.41423, 5.66483e-06, 1.41423, 9.02299e-06, 13.8736, 3.46839
2.864, 1.41423, 5.70087e-06, 1.41423, 9.05902e-06, 13.8736, 3.46839
2.876, 1.41423, 5.74411e-06, 1.41423, 9.10226e-06, 13.8736, 3.46839
2.886, 1.41423, 5.78014e-06, 1.41423, 9.13829e-06, 13.8736, 3.46839
2.896, 1.41423, 5.81617e-06, 1.41423, 9.17433e-06, 13.8736, 3.46839
2.906, 1.41423, 5.8522e-06, 1.41423, 9.21036e-06, 13.8736, 3.46839
2.916, 1.41423, 5.88824e-06, 1.41423, 9.24639e-06, 13.8736, 3.46839
2.928, 1.41423, 5.93148e-06, 1.41423, 9.28963e-06, 13.8736, 3.46839
2.936, 1.41423, 5.9603e-06, 1.41423, 9.31846e-06, 13.8736, 3.46839
2.946, 1.41423, 5.99634e-06, 1.41423, 9.35449e-06, 13.8736, 3.46839
2.958, 1.41423, 6.03958e-06, 1.41423, 9.39773e-06, 13.8736, 3.46839
2.968, 1.41423, 6.07561e-06, 1.41423, 9.43377e-06, 13.8736, 3.46839
2.978, 1.41423, 6.11164e-06, 1.41423, 9.4698e-06, 13.8736, 3.46839
2.988, 1.41423, 6.14767e-06, 1.41423, 9.50583e-06, 13.8736, 3.46839
3, 1.41423, 6.18371e-06, 1.41423, 9.54907e-06, 13.8736, 3.46839
3.008, 1.41426, 0.00251921, 1.41424, 1.11494e-05, 14.689, 3.33817
3.02, 1.41443, 0.00628525, 1.41435, 4.57346e-05, 14.879, 3.4735
3.03, 1.41467, 0.00941703, 1.41449, 0.000134151, 15.0132, 3.56469
3.04, 1.41502, 0.0125395, 1.41468, 0.000300877, 15.1267, 3.63768
3.05, 1.41546, 0.0156496, 1.41489, 0.000564126, 15.221, 3.69387
3.06, 1.416, 0.0187443, 1.41511, 0.000938241, 15.2973, 3.73472
3.07, 1.41664, 0.0218205, 1.41533, 0.00143402, 15.3571, 3.7617
3.08, 1.41737, 0.0248752, 1.41555, 0.00205905, 15.4019, 3.77629
3.09, 1.4182, 0.0279053, 1.41578, 0.00281802, 15.4329, 3.77992
